country,countryLabel,lifeExpectancy,date
http://www.wikidata.org/entity/Q783,Гондурас,73,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q783,Гондурас,71,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q783,Гондурас,70,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q783,Гондурас,71,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q219060,Государство Палестина,70.592,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q219060,Государство Палестина,70.778,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q219060,Государство Палестина,70.95,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q219060,Государство Палестина,71.115,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q219060,Государство Палестина,71.277,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q219060,Государство Палестина,71.44,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q219060,Государство Палестина,71.605,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q219060,Государство Палестина,71.773,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q219060,Государство Палестина,71.942,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q219060,Государство Палестина,72.11,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q219060,Государство Палестина,72.277,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q219060,Государство Палестина,72.444,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q219060,Государство Палестина,72.613,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q219060,Государство Палестина,72.783,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q219060,Государство Палестина,72.954,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q219060,Государство Палестина,73.126,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q219060,Государство Палестина,73.299,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q219060,Государство Палестина,73.473,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q219060,Государство Палестина,75,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q219060,Государство Палестина,74,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q219060,Государство Палестина,73,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q219060,Государство Палестина,73,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q769,Гренада,70.131,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q769,Гренада,70.337,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q769,Гренада,70.551,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q769,Гренада,70.77,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q769,Гренада,70.991,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q769,Гренада,71.213,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q769,Гренада,71.438,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q769,Гренада,71.667,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q769,Гренада,71.903,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q769,Гренада,72.142,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q769,Гренада,72.383,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q769,Гренада,72.618,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q769,Гренада,72.84,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q769,Гренада,73.044,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q769,Гренада,73.227,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q769,Гренада,73.388,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q769,Гренада,73.531,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q769,Гренада,73.659,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q769,Гренада,75,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q769,Гренада,75,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q769,Гренада,75,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q769,Гренада,75,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q223,Гренландия,66.40341,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q223,Гренландия,66.96341,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q223,Гренландия,67.6078,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q223,Гренландия,68.16268,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q223,Гренландия,68.43537,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q223,Гренландия,68.80683,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q223,Гренландия,69.22073,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q223,Гренландия,69.51927,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q223,Гренландия,69.98268,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q223,Гренландия,70.21341,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q223,Гренландия,70.4678,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q223,Гренландия,70.85707,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q223,Гренландия,71.06244,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q223,Гренландия,71.29902,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q223,Гренландия,71.83049,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q41,Греция,77.9878,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q41,Греция,77.8878,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q41,Греция,78.3878,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q41,Греция,78.64146,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q41,Греция,78.84146,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q41,Греция,79.03902,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q41,Греция,79.23902,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q41,Греция,79.43902,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q41,Греция,79.43902,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q41,Греция,79.93902,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q41,Греция,80.1878,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q41,Греция,80.3878,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q41,Греция,80.73171,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q41,Греция,80.63415,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q41,Греция,81.28537,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q41,Греция,81.38537,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q41,Греция,81.03659,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q41,Греция,81.1,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q41,Греция,81.03659,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q41,Греция,82,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q41,Греция,81,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q41,Греция,80,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q41,Греция,81,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q230,Грузия,71.596,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q230,Грузия,71.907,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q230,Грузия,72.182,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q230,Грузия,72.408,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q230,Грузия,72.575,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q230,Грузия,72.682,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q230,Грузия,72.73,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q230,Грузия,72.73,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q230,Грузия,72.704,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q230,Грузия,72.673,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q230,Грузия,72.65,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q230,Грузия,72.649,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q230,Грузия,72.68,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q230,Грузия,72.742,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q230,Грузия,72.832,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q230,Грузия,72.951,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q230,Грузия,73.096,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q230,Грузия,73.261,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q35,Дания,76.34146,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q35,Дания,76.59268,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q35,Дания,76.79268,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q35,Дания,76.89512,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q35,Дания,77.1439,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q35,Дания,77.49268,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q35,Дания,77.8439,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q35,Дания,78.09512,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q35,Дания,78.19512,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q35,Дания,78.44634,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q35,Дания,78.59756,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q35,Дания,79.1,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q35,Дания,79.8,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q35,Дания,80.05122,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q35,Дания,80.3,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q35,Дания,80.7,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q35,Дания,80.70244,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q35,Дания,80.70488,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q35,Дания,81,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q35,Дания,82,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q35,Дания,81,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q35,Дания,81,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q974,Демократическая Республика Конго,49.557,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q974,Демократическая Республика Конго,50.041,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q974,Демократическая Республика Конго,50.667,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q974,Демократическая Республика Конго,51.385,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q974,Демократическая Республика Конго,52.144,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q974,Демократическая Республика Конго,52.917,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q974,Демократическая Республика Конго,53.675,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q974,Демократическая Республика Конго,54.401,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q974,Демократическая Республика Конго,55.091,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q974,Демократическая Республика Конго,55.743,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q974,Демократическая Республика Конго,56.35,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q974,Демократическая Республика Конго,56.907,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q974,Демократическая Республика Конго,57.418,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q974,Демократическая Республика Конго,57.894,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q974,Демократическая Республика Конго,58.347,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q974,Демократическая Республика Конго,58.782,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q974,Демократическая Республика Конго,59.205,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q974,Демократическая Республика Конго,59.621,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q977,Джибути,56.992,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q977,Джибути,57.021,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q977,Джибути,57.1,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q977,Джибути,57.233,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q977,Джибути,57.424,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q977,Джибути,57.677,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q977,Джибути,57.999,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q977,Джибути,58.393,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q977,Джибути,58.848,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q977,Джибути,59.345,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q977,Джибути,59.865,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q977,Джибути,60.383,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q977,Джибути,60.87,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q977,Джибути,61.31,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q977,Джибути,61.691,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q977,Джибути,62.006,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q977,Джибути,62.26,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q977,Джибути,62.465,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q784,Доминика,76.59756,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q784,Доминика,74,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q784,Доминика,74,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q784,Доминика,73,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q784,Доминика,73,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q786,Доминиканская Республика,70.374,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q786,Доминиканская Республика,70.568,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q786,Доминиканская Республика,70.775,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q786,Доминиканская Республика,70.99,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q786,Доминиканская Республика,71.207,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q786,Доминиканская Республика,71.425,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q786,Доминиканская Республика,71.644,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q786,Доминиканская Республика,71.862,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q786,Доминиканская Республика,72.078,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q786,Доминиканская Республика,72.29,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q786,Доминиканская Республика,72.498,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q786,Доминиканская Республика,72.702,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q786,Доминиканская Республика,72.901,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q786,Доминиканская Республика,73.098,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q786,Доминиканская Республика,73.292,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q786,Доминиканская Республика,73.483,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q786,Доминиканская Республика,73.673,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q786,Доминиканская Республика,73.861,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q786,Доминиканская Республика,74,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q786,Доминиканская Республика,73,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q786,Доминиканская Республика,73,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q786,Доминиканская Республика,74,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q79,Египет,68.368,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q79,Египет,68.613,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q79,Египет,68.807,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q79,Египет,68.972,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q79,Египет,69.127,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q79,Египет,69.282,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q79,Египет,69.444,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q79,Египет,69.618,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q79,Египет,69.797,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q79,Египет,69.98,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q79,Египет,70.167,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q79,Египет,70.357,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q79,Египет,70.55,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q79,Египет,70.742,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q79,Египет,70.933,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q79,Египет,71.12,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q79,Египет,71.304,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q79,Египет,71.484,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q953,Замбия,44.104,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q953,Замбия,44.702,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q953,Замбия,45.448,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q953,Замбия,46.33,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q953,Замбия,47.33,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q953,Замбия,48.432,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q953,Замбия,49.63,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q953,Замбия,50.929,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q953,Замбия,52.313,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q953,Замбия,53.749,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q953,Замбия,55.194,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q953,Замбия,56.588,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q953,Замбия,57.872,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q953,Замбия,59.011,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q953,Замбия,59.982,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q953,Замбия,60.775,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q953,Замбия,61.397,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q953,Замбия,61.874,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q954,Зимбабве,45.647,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q954,Зимбабве,44.841,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q954,Зимбабве,44.326,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q954,Зимбабве,44.109,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q954,Зимбабве,44.188,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q954,Зимбабве,44.571,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q954,Зимбабве,45.282,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q954,Зимбабве,46.344,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q954,Зимбабве,47.719,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q954,Зимбабве,49.337,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q954,Зимбабве,51.122,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q954,Зимбабве,52.975,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q954,Зимбабве,54.8,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q954,Зимбабве,56.516,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q954,Зимбабве,58.053,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q954,Зимбабве,59.36,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q954,Зимбабве,60.398,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q954,Зимбабве,61.163,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q801,Израиль,78.65854,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q801,Израиль,78.95366,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q801,Израиль,79.40732,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q801,Израиль,79.45122,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q801,Израиль,79.64878,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q801,Израиль,80.14634,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q801,Израиль,80.15122,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q801,Израиль,80.55366,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q801,Израиль,80.50488,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q801,Израиль,80.95122,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q801,Израиль,81.40488,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q801,Израиль,81.60244,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q801,Израиль,81.6561,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q801,Израиль,81.70488,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q801,Израиль,82.0561,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q801,Израиль,82.15366,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q801,Израиль,82,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q801,Израиль,82.05122,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q801,Израиль,82.40732,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q801,Израиль,82.6,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q801,Израиль,83,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q801,Израиль,83,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q801,Израиль,82,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q801,Израиль,83,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q668,Индия,62.179,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q668,Индия,62.582,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q668,Индия,62.977,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q668,Индия,63.368,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q668,Индия,63.759,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q668,Индия,64.154,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q668,Индия,64.556,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q668,Индия,64.966,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q668,Индия,65.383,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q668,Индия,65.802,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q668,Индия,66.219,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q668,Индия,66.625,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q668,Индия,67.013,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q668,Индия,67.377,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q668,Индия,67.714,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q668,Индия,68.021,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q668,Индия,68.302,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q668,Индия,68.56,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q668,Индия,71,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q668,Индия,70,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q668,Индия,70.03,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q668,Индия,67,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q668,Индия,68,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q252,Индонезия,49.009,1960-01-01T00:00:00Z
http://www.wikidata.org/entity/Q252,Индонезия,44.475,1960-01-01T00:00:00Z
http://www.wikidata.org/entity/Q252,Индонезия,45.098,1961-01-01T00:00:00Z
http://www.wikidata.org/entity/Q252,Индонезия,49.604,1961-01-01T00:00:00Z
http://www.wikidata.org/entity/Q252,Индонезия,50.185,1962-01-01T00:00:00Z
http://www.wikidata.org/entity/Q252,Индонезия,45.713,1962-01-01T00:00:00Z
http://www.wikidata.org/entity/Q252,Индонезия,50.752,1963-01-01T00:00:00Z
http://www.wikidata.org/entity/Q252,Индонезия,46.322,1963-01-01T00:00:00Z
http://www.wikidata.org/entity/Q252,Индонезия,51.306,1964-01-01T00:00:00Z
http://www.wikidata.org/entity/Q252,Индонезия,46.927,1964-01-01T00:00:00Z
http://www.wikidata.org/entity/Q252,Индонезия,51.851,1965-01-01T00:00:00Z
http://www.wikidata.org/entity/Q252,Индонезия,47.533,1965-01-01T00:00:00Z
http://www.wikidata.org/entity/Q252,Индонезия,52.389,1966-01-01T00:00:00Z
http://www.wikidata.org/entity/Q252,Индонезия,48.146,1966-01-01T00:00:00Z
http://www.wikidata.org/entity/Q252,Индонезия,52.925,1967-01-01T00:00:00Z
http://www.wikidata.org/entity/Q252,Индонезия,48.767,1967-01-01T00:00:00Z
http://www.wikidata.org/entity/Q252,Индонезия,53.461,1968-01-01T00:00:00Z
http://www.wikidata.org/entity/Q252,Индонезия,49.395,1968-01-01T00:00:00Z
http://www.wikidata.org/entity/Q252,Индонезия,53.999,1969-01-01T00:00:00Z
http://www.wikidata.org/entity/Q252,Индонезия,50.03,1969-01-01T00:00:00Z
http://www.wikidata.org/entity/Q252,Индонезия,50.667,1970-01-01T00:00:00Z
http://www.wikidata.org/entity/Q252,Индонезия,54.536,1970-01-01T00:00:00Z
http://www.wikidata.org/entity/Q252,Индонезия,51.301,1971-01-01T00:00:00Z
http://www.wikidata.org/entity/Q252,Индонезия,55.072,1971-01-01T00:00:00Z
http://www.wikidata.org/entity/Q252,Индонезия,51.925,1972-01-01T00:00:00Z
http://www.wikidata.org/entity/Q252,Индонезия,55.602,1972-01-01T00:00:00Z
http://www.wikidata.org/entity/Q252,Индонезия,56.124,1973-01-01T00:00:00Z
http://www.wikidata.org/entity/Q252,Индонезия,52.534,1973-01-01T00:00:00Z
http://www.wikidata.org/entity/Q252,Индонезия,53.127,1974-01-01T00:00:00Z
http://www.wikidata.org/entity/Q252,Индонезия,56.639,1974-01-01T00:00:00Z
http://www.wikidata.org/entity/Q252,Индонезия,53.704,1975-01-01T00:00:00Z
http://www.wikidata.org/entity/Q252,Индонезия,57.145,1975-01-01T00:00:00Z
http://www.wikidata.org/entity/Q252,Индонезия,57.647,1976-01-01T00:00:00Z
http://www.wikidata.org/entity/Q252,Индонезия,54.267,1976-01-01T00:00:00Z
http://www.wikidata.org/entity/Q252,Индонезия,58.144,1977-01-01T00:00:00Z
